"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","jadx.tests.integration.invoke","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\invoke\TestPolymorphicInvoke.java","3","29","A catch statement should never catch throwable since it includes errors.","Error Prone","AvoidCatchingThrowable"
"1","jadx.tests.integration.invoke","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\invoke\TestPolymorphicRangeInvoke.java","3","29","A catch statement should never catch throwable since it includes errors.","Error Prone","AvoidCatchingThrowable"
"1","jadx.tests.integration.invoke","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\invoke\TestRawCustomInvoke.java","3","36","A catch statement should never catch throwable since it includes errors.","Error Prone","AvoidCatchingThrowable"
"1","jadx.tests.integration.invoke","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\invoke\TestSuperInvoke2.java","3","13","Overriding method merely calls super","Design","UselessOverridingMethod"
"1","jadx.tests.integration.invoke","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\invoke\TestSuperInvokeUnknown.java","3","20","Overriding method merely calls super","Design","UselessOverridingMethod"
"1","jadx.tests.integration.invoke","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\invoke\TestVarArg.java","3","15","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","jadx.tests.integration.invoke","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\invoke\TestVarArg.java","3","18","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","jadx.tests.integration.invoke","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\invoke\TestVarArg.java","3","21","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.tests.integration.invoke","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\invoke\TestVarArg2.java","3","16","Avoid unused method parameters such as 'string'.","Best Practices","UnusedFormalParameter"
"1","jadx.tests.integration.java8","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaArgs.java","3","23","Avoid unused method parameters such as 'func'.","Best Practices","UnusedFormalParameter"
"2","jadx.tests.integration.java8","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaArgs.java","3","23","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","jadx.tests.integration.java8","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaArgs.java","3","26","Avoid unused method parameters such as 'func'.","Best Practices","UnusedFormalParameter"
"4","jadx.tests.integration.java8","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaArgs.java","3","26","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.tests.integration.java8","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaInArray.java","3","21","Avoid unused method parameters such as 's'.","Best Practices","UnusedFormalParameter"
"2","jadx.tests.integration.java8","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaInArray.java","3","25","Avoid unused method parameters such as 's'.","Best Practices","UnusedFormalParameter"
"1","jadx.tests.integration.java8","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaInstance.java","3","17","Lambda expression could be written as a method reference: `this::call`","Code Style","LambdaCanBeMethodReference"
"2","jadx.tests.integration.java8","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaInstance.java","3","29","Lambda expression could be written as a method reference: `Integer::toString`","Code Style","LambdaCanBeMethodReference"
"1","jadx.tests.integration.java8","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaInstance2.java","3","12","Perhaps 'field' could be replaced by a local variable.","Design","SingularField"
"1","jadx.tests.integration.java8","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaResugar.java","3","15","Avoid unused private fields such as 'field'.","Best Practices","UnusedPrivateField"
"2","jadx.tests.integration.java8","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaResugar.java","3","24","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.tests.integration.java8","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaReturn.java","3","26","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.tests.integration.java8","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaStatic.java","3","33","Lambda expression could be written as a method reference: `Integer::parseInt`","Code Style","LambdaCanBeMethodReference"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestArrayForEach3.java","3","30","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestBreakInComplexIf2.java","3","25","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"2","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestBreakInComplexIf2.java","3","28","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestBreakInLoop2.java","3","33","Avoid unused method parameters such as 'data'.","Best Practices","UnusedFormalParameter"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestBreakInLoop3.java","3","15","StringBuffers can grow quite a lot, and so may become a source of memory leak (if the owning class has a long life time).","Best Practices","AvoidStringBufferField"
"2","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestBreakInLoop3.java","2","39","Avoid using a branching statement as the last in a loop.","Error Prone","AvoidBranchingStatementAsLastInLoop"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestBreakWithLabel.java","3","19","This for loop can be replaced by a foreach loop","Best Practices","ForLoopCanBeForeach"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestComplexWhileLoop.java","3","14","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestComplexWhileLoop.java","3","23","Avoid assignments in operands","Error Prone","AssignmentInOperand"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestEndlessLoop.java","3","16","Empty while statement","Code Style","EmptyControlStatement"
"2","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestEndlessLoop.java","3","16","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"3","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestEndlessLoop.java","3","21","Empty do..while statement","Code Style","EmptyControlStatement"
"4","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestEndlessLoop.java","3","22","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"5","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestEndlessLoop.java","3","27","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestIfInLoop2.java","3","14","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestIndexedLoop.java","3","30","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestIterableForEach2.java","3","16","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestIterableForEach2.java","3","26","Avoid unused method parameters such as 'auth'.","Best Practices","UnusedFormalParameter"
"3","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestIterableForEach2.java","1","30","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"4","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestIterableForEach2.java","1","32","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"5","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestIterableForEach2.java","1","36","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestLoopCondition.java","3","14","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestLoopCondition3.java","3","13","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestLoopCondition4.java","3","13","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestLoopCondition5.java","3","15","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestLoopDetection3.java","3","27","Avoid unused method parameters such as 'pos'.","Best Practices","UnusedFormalParameter"
"2","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestLoopDetection3.java","3","31","Avoid unused method parameters such as 'item'.","Best Practices","UnusedFormalParameter"
"3","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestLoopDetection3.java","3","31","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestLoopDetection4.java","1","30","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestNestedLoops.java","3","29","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestNestedLoops2.java","3","19","This for loop can be replaced by a foreach loop","Best Practices","ForLoopCanBeForeach"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestNestedLoops3.java","3","34","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestNotIndexedLoop.java","3","35","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestSequentialLoops2.java","3","16","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestTryCatchInLoop.java","3","22","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestTryCatchInLoop2.java","1","17","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"2","jadx.tests.integration.loops","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestTryCatchInLoop2.java","3","26","This for loop can be replaced by a foreach loop","Best Practices","ForLoopCanBeForeach"
"1","jadx.tests.integration.names","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\TestClassNamesCollision2.java","3","14","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","jadx.tests.integration.names","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\TestCollisionWithJavaLangClasses.java","3","15","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","jadx.tests.integration.names","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\TestCollisionWithJavaLangClasses.java","3","35","This utility class has a non-private constructor","Design","UseUtilityClass"
"3","jadx.tests.integration.names","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\TestCollisionWithJavaLangClasses.java","3","36","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.tests.integration.names","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\TestConstructorArgNames.java","1","17","The method parameter name 'STR' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FormalParameterNamingConventions"
"1","jadx.tests.integration.names","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\TestNameAssign2.java","3","22","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","jadx.tests.integration.names","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\TestNameAssign2.java","3","53","Avoid unused method parameters such as 'df'.","Best Practices","UnusedFormalParameter"
"3","jadx.tests.integration.names","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\TestNameAssign2.java","3","53","Avoid unused method parameters such as 'regNum'.","Best Practices","UnusedFormalParameter"
"4","jadx.tests.integration.names","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\TestNameAssign2.java","3","53","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.tests.integration.names","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\TestReservedPackageNames.java","3","50","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"1","jadx.tests.integration.names","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\TestSameMethodsNames.java","3","13","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","jadx.tests.integration.names","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\TestSameMethodsNames.java","1","25","The instance method name 'Bug' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","jadx.tests.integration.names.pkg2","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\pkg2\System.java","3","3","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","jadx.tests.integration.names.pkg2","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\pkg2\System.java","3","4","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.tests.integration.names.pkg2","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\pkg2\TestCls.java","4","6","Unnecessary qualifier 'java.lang': 'System' is already in scope because it is declared in java.lang","Code Style","UnnecessaryFullyQualifiedName"
"1","jadx.tests.integration.names.pkg","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\pkg\a.java","1","4","The utility class name 'a' doesn't match '[A-Z][a-zA-Z0-9]*'","Code Style","ClassNamingConventions"
"2","jadx.tests.integration.names.pkg","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\pkg\a.java","3","4","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","jadx.tests.integration.names.pkg","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\pkg\b.java","1","4","The class name 'b' doesn't match '[A-Z][a-zA-Z0-9]*'","Code Style","ClassNamingConventions"
"2","jadx.tests.integration.names.pkg","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\pkg\b.java","1","5","The class name 'a' doesn't match '[A-Z][a-zA-Z0-9]*'","Code Style","ClassNamingConventions"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestCastOfNull.java","3","22","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestCastOfNull.java","3","25","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestCastOfNull.java","3","28","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestClassGen.java","3","18","Unnecessary modifier 'public' on method 'test3': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestClassReGen.java","3","13","Avoid unused private fields such as 'intField'.","Best Practices","UnusedPrivateField"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestDeboxing.java","3","46","Avoid unused method parameters such as 'v'.","Best Practices","UnusedFormalParameter"
"2","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestDeboxing.java","3","46","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestDeboxing3.java","3","31","This if statement can be replaced by `return !{condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestDeboxing5.java","3","13","Perhaps 'type' could be replaced by a local variable.","Design","SingularField"
"2","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestDeboxing5.java","3","18","This conditional expression can be simplified with || or &&","Design","SimplifiedTernary"
"3","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestDeboxing5.java","4","18","Useless parentheses.","Code Style","UselessParentheses"
"4","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestDeboxing5.java","4","18","Useless parentheses.","Code Style","UselessParentheses"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestDefConstructorNotRemoved.java","3","17","Empty initializer statement","Code Style","EmptyControlStatement"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestDefConstructorWithAnnotation.java","3","18","Avoid unnecessary constructors - the compiler will generate these for you","Code Style","UnnecessaryConstructor"
"2","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestDefConstructorWithAnnotation.java","3","18","Document empty constructor","Documentation","UncommentedEmptyConstructor"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestFieldInit2.java","3","28","Document empty constructor","Documentation","UncommentedEmptyConstructor"
"2","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestFieldInit2.java","3","31","Document empty constructor","Documentation","UncommentedEmptyConstructor"
"3","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestFieldInit2.java","3","31","Avoid unused constructor parameters such as 'z'.","Best Practices","UnusedFormalParameter"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestFieldInit3.java","1","16","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestFieldInitNegative.java","3","16","StringBuffers can grow quite a lot, and so may become a source of memory leak (if the owning class has a long life time).","Best Practices","AvoidStringBufferField"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestFieldInitOrder.java","3","12","StringBuffers can grow quite a lot, and so may become a source of memory leak (if the owning class has a long life time).","Best Practices","AvoidStringBufferField"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestFieldInitOrderStatic.java","3","13","StringBuffers can grow quite a lot, and so may become a source of memory leak (if the owning class has a long life time).","Best Practices","AvoidStringBufferField"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestFieldUsageMove.java","3","13","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIfInTry.java","3","26","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIfTryInCatch.java","4","16","Unnecessary qualifier 'java.lang': 'Object' is already in scope because it is declared in java.lang","Code Style","UnnecessaryFullyQualifiedName"
"2","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIfTryInCatch.java","4","18","Unnecessary qualifier 'java.lang': 'Object' is already in scope because it is declared in java.lang","Code Style","UnnecessaryFullyQualifiedName"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestInterfaceDefaultMethod.java","3","17","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestInterfaceDefaultMethod.java","3","20","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestInterfaceDefaultMethod.java","3","23","Unnecessary modifier 'abstract' on method 'test4': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIssue13a.java","3","44","Thrown exception does not preserve the stack trace of exception 'e' on all code paths","Best Practices","PreserveStackTrace"
"2","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIssue13a.java","3","47","Thrown exception does not preserve the stack trace of exception 'e' on all code paths","Best Practices","PreserveStackTrace"
"3","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIssue13a.java","3","49","Thrown exception does not preserve the stack trace of exception 'e' on all code paths","Best Practices","PreserveStackTrace"
"4","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIssue13a.java","3","51","Thrown exception does not preserve the stack trace of exception 'e' on all code paths","Best Practices","PreserveStackTrace"
"5","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIssue13a.java","1","69","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"6","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIssue13a.java","1","83","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"7","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIssue13a.java","3","84","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIssue13b.java","3","26","Perhaps 'mSuplServerHost' could be replaced by a local variable.","Design","SingularField"
"2","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIssue13b.java","3","28","Perhaps 'mC2KServerHost' could be replaced by a local variable.","Design","SingularField"
"3","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIssue13b.java","3","34","Ensure that resources like this FileInputStream object are closed after use","Error Prone","CloseResource"
"4","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIssue13b.java","1","73","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"5","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestIssue13b.java","3","74","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestJavaDupInsn.java","3","17","Avoid unused private fields such as 'block'.","Best Practices","UnusedPrivateField"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestJsonOutput.java","3","18","This final field could be made static","Design","FinalFieldCouldBeStatic"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestLoopInTry.java","3","31","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestNullInline.java","3","12","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestOverrideStaticMethod.java","3","12","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestOverrideWithTwoBases2.java","1","16","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestPrimitiveCasts.java","3","52","Avoid unused method parameters such as 'c'.","Best Practices","UnusedFormalParameter"
"2","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestPrimitiveCasts.java","3","52","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","jadx.tests.integration.others","C:\MetricsTest\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestPrimitiveCasts.java","3","55","Avoid unused method parameters such as 'b'.","Best Practices","UnusedFormalParameter"
