"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\FtlUtil.java","3","15","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\FtlUtil.java","3","23","Consider simply returning the value vs storing it in local variable 'fileStatics'","Code Style","UnnecessaryLocalBeforeReturn"
"3","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\FtlUtil.java","2","26","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\I18nUtil.java","3","22","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\I18nUtil.java","2","40","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"3","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\I18nUtil.java","3","75","Consider simply returning the value vs storing it in local variable 'json'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","3","21","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","2","40","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"3","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","3","41","'catch' branch identical to 'JsonGenerationException' branch","Code Style","IdenticalCatchBranches"
"4","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","2","42","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","3","43","'catch' branch identical to 'JsonGenerationException' branch","Code Style","IdenticalCatchBranches"
"6","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","2","44","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"7","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","2","61","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"8","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","3","62","'catch' branch identical to 'JsonParseException' branch","Code Style","IdenticalCatchBranches"
"9","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","2","63","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"10","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","3","64","'catch' branch identical to 'JsonParseException' branch","Code Style","IdenticalCatchBranches"
"11","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","2","65","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"12","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","2","84","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"13","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","3","85","'catch' branch identical to 'JsonParseException' branch","Code Style","IdenticalCatchBranches"
"14","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","2","86","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"15","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","3","87","'catch' branch identical to 'JsonParseException' branch","Code Style","IdenticalCatchBranches"
"16","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\JacksonUtil.java","2","88","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\LocalCacheUtil.java","3","11","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\LocalCacheUtil.java","3","19","Document empty constructor","Documentation","UncommentedEmptyConstructor"
"1","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobGroupDao.java","3","15","Unnecessary modifier 'public' on method 'findAll': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"2","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobGroupDao.java","3","17","Unnecessary modifier 'public' on method 'findByAddressType': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"3","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobGroupDao.java","3","19","Unnecessary modifier 'public' on method 'save': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"4","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobGroupDao.java","3","21","Unnecessary modifier 'public' on method 'update': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"5","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobGroupDao.java","3","23","Unnecessary modifier 'public' on method 'remove': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"6","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobGroupDao.java","3","25","Unnecessary modifier 'public' on method 'load': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"7","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobGroupDao.java","3","27","Unnecessary modifier 'public' on method 'pageList': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"8","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobGroupDao.java","3","32","Unnecessary modifier 'public' on method 'pageListCount': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"1","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobInfoDao.java","3","17","Unnecessary modifier 'public' on method 'pageList': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"2","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobInfoDao.java","3","24","Unnecessary modifier 'public' on method 'pageListCount': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"3","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobInfoDao.java","3","32","Unnecessary modifier 'public' on method 'save': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"4","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobInfoDao.java","3","34","Unnecessary modifier 'public' on method 'loadById': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"5","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobInfoDao.java","3","36","Unnecessary modifier 'public' on method 'update': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"6","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobInfoDao.java","3","38","Unnecessary modifier 'public' on method 'delete': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"7","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobInfoDao.java","3","40","Unnecessary modifier 'public' on method 'getJobsByGroup': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"8","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobInfoDao.java","3","42","Unnecessary modifier 'public' on method 'findAllCount': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"9","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobInfoDao.java","3","44","Unnecessary modifier 'public' on method 'scheduleJobQuery': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"10","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobInfoDao.java","3","46","Unnecessary modifier 'public' on method 'scheduleUpdate': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"1","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogDao.java","3","19","Unnecessary modifier 'public' on method 'pageList': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"2","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogDao.java","3","26","Unnecessary modifier 'public' on method 'pageListCount': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"3","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogDao.java","3","34","Unnecessary modifier 'public' on method 'load': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"4","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogDao.java","3","36","Unnecessary modifier 'public' on method 'save': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"5","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogDao.java","3","38","Unnecessary modifier 'public' on method 'updateTriggerInfo': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"6","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogDao.java","3","40","Unnecessary modifier 'public' on method 'updateHandleInfo': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"7","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogDao.java","3","42","Unnecessary modifier 'public' on method 'delete': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"8","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogDao.java","3","44","Unnecessary modifier 'public' on method 'findLogReport': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"9","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogDao.java","3","47","Unnecessary modifier 'public' on method 'findClearLogIds': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"10","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogDao.java","3","52","Unnecessary modifier 'public' on method 'clearLog': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"11","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogDao.java","3","54","Unnecessary modifier 'public' on method 'findFailJobLogIds': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"12","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogDao.java","3","56","Unnecessary modifier 'public' on method 'updateAlarmStatus': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"13","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogDao.java","3","60","Unnecessary modifier 'public' on method 'findLostJobIds': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"1","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogGlueDao.java","3","16","Unnecessary modifier 'public' on method 'save': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"2","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogGlueDao.java","3","18","Unnecessary modifier 'public' on method 'findByJobId': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"3","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogGlueDao.java","3","20","Unnecessary modifier 'public' on method 'removeOld': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"4","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogGlueDao.java","3","22","Unnecessary modifier 'public' on method 'deleteByJobId': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"1","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogReportDao.java","3","17","Unnecessary modifier 'public' on method 'save': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"2","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogReportDao.java","3","19","Unnecessary modifier 'public' on method 'update': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"3","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogReportDao.java","3","21","Unnecessary modifier 'public' on method 'queryLogReport': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"4","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobLogReportDao.java","3","24","Unnecessary modifier 'public' on method 'queryLogReportTotal': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"1","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobRegistryDao.java","3","16","Unnecessary modifier 'public' on method 'findDead': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"2","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobRegistryDao.java","3","19","Unnecessary modifier 'public' on method 'removeDead': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"3","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobRegistryDao.java","3","21","Unnecessary modifier 'public' on method 'findAll': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"4","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobRegistryDao.java","3","24","Unnecessary modifier 'public' on method 'registryUpdate': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"5","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobRegistryDao.java","3","29","Unnecessary modifier 'public' on method 'registrySave': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"6","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobRegistryDao.java","3","34","Unnecessary modifier 'public' on method 'registryDelete': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"1","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobUserDao.java","3","14","Unnecessary modifier 'public' on method 'pageList': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"2","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobUserDao.java","3","18","Unnecessary modifier 'public' on method 'pageListCount': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"3","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobUserDao.java","3","23","Unnecessary modifier 'public' on method 'loadByUserName': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"4","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobUserDao.java","3","25","Unnecessary modifier 'public' on method 'save': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"5","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobUserDao.java","3","27","Unnecessary modifier 'public' on method 'update': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"6","com.xxl.job.admin.dao","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\dao\XxlJobUserDao.java","3","29","Unnecessary modifier 'public' on method 'delete': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"1","com.xxl.job.admin.service","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\LoginService.java","3","31","Consider simply returning the value vs storing it in local variable 'tokenHex'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.xxl.job.admin.service","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\XxlJobService.java","3","29","Unnecessary modifier 'public' on method 'pageList': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"2","com.xxl.job.admin.service","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\XxlJobService.java","3","37","Unnecessary modifier 'public' on method 'add': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"3","com.xxl.job.admin.service","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\XxlJobService.java","3","45","Unnecessary modifier 'public' on method 'update': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"4","com.xxl.job.admin.service","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\XxlJobService.java","3","53","Unnecessary modifier 'public' on method 'remove': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"5","com.xxl.job.admin.service","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\XxlJobService.java","3","61","Unnecessary modifier 'public' on method 'start': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"6","com.xxl.job.admin.service","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\XxlJobService.java","3","69","Unnecessary modifier 'public' on method 'stop': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"7","com.xxl.job.admin.service","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\XxlJobService.java","3","80","Unnecessary modifier 'public' on method 'trigger': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"8","com.xxl.job.admin.service","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\XxlJobService.java","3","87","Unnecessary modifier 'public' on method 'dashboardInfo': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"9","com.xxl.job.admin.service","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\XxlJobService.java","3","96","Unnecessary modifier 'public' on method 'chartInfo': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"1","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","15","Unused import 'com.xxl.job.admin.dao.*'","Code Style","UnnecessaryImport"
"2","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","1","53","The local variable name 'list_count' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"3","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","69","Useless parentheses.","Code Style","UselessParentheses"
"4","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","72","Useless parentheses.","Code Style","UselessParentheses"
"5","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","75","Useless parentheses.","Code Style","UselessParentheses"
"6","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","81","Useless parentheses.","Code Style","UselessParentheses"
"7","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","89","Useless parentheses.","Code Style","UselessParentheses"
"8","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","94","Useless parentheses.","Code Style","UselessParentheses"
"9","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","97","Useless parentheses.","Code Style","UselessParentheses"
"10","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","103","Useless parentheses.","Code Style","UselessParentheses"
"11","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","106","Useless parentheses.","Code Style","UselessParentheses"
"12","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","115","Useless parentheses.","Code Style","UselessParentheses"
"13","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","118","Useless parentheses.","Code Style","UselessParentheses"
"14","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","121","Useless parentheses.","Code Style","UselessParentheses"
"15","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","132","Useless parentheses.","Code Style","UselessParentheses"
"16","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","136","Useless parentheses.","Code Style","UselessParentheses"
"17","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","156","Useless parentheses.","Code Style","UselessParentheses"
"18","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","3","164","Avoid unused local variables such as 'result'.","Best Practices","UnusedLocalVariable"
"19","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","176","Useless parentheses.","Code Style","UselessParentheses"
"20","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","179","Useless parentheses.","Code Style","UselessParentheses"
"21","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","185","Useless parentheses.","Code Style","UselessParentheses"
"22","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","193","Useless parentheses.","Code Style","UselessParentheses"
"23","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","198","Useless parentheses.","Code Style","UselessParentheses"
"24","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","201","Useless parentheses.","Code Style","UselessParentheses"
"25","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","207","Useless parentheses.","Code Style","UselessParentheses"
"26","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","210","Useless parentheses.","Code Style","UselessParentheses"
"27","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","213","Useless parentheses.","Code Style","UselessParentheses"
"28","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","224","Useless parentheses.","Code Style","UselessParentheses"
"29","com.xxl.job.admin.service.impl","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\service\impl\XxlJobServiceImpl.java","4","228","Useless parentheses.","Code Style","UselessParentheses"
